student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,caffeine_intake,sleep_quality,diet_score,internet_score,part_job_score,stress_proxy,focus_proxy
S1153,19.0,Female,4.3,3.1,0.7,No,77.9,6.5,Good,0.0,,Average,6.0,No,81.4,3.7,3.2,1,0,0,4.775410100360564,6.181675356717312
S1154,21.0,Male,3.5,3.3,1.4,No,66.8,7.4,Fair,1.0,Bachelor,Good,3.0,No,65.0,3.4,4.1,0,1,0,4.501281570027386,6.577747361125045
S1155,18.0,Male,1.5,3.0,2.3,No,77.9,6.6,Fair,3.0,High School,Good,10.0,No,57.3,2.1,3.8,0,1,0,3.625065677851062,6.80624187766045
S1156,23.0,Male,1.9,3.5,1.7,Yes,71.1,6.3,Fair,0.0,High School,Good,8.0,No,57.7,5.9,4.5,0,1,1,5.063591729338617,4.731389567851127
S1157,18.0,Male,3.0,1.8,0.7,No,100.0,5.5,Poor,4.0,Bachelor,Poor,3.0,No,56.7,3.2,2.9,-1,-1,0,5.521827151281738,5.5237081226818745
S1158,17.0,Female,2.6,1.8,3.0,No,83.8,6.6,Fair,4.0,Bachelor,Good,5.0,Yes,62.3,1.9,5.3,0,1,0,3.7897093988654458,7.187078619590086
S1159,20.0,Female,3.2,1.2,4.4,No,81.5,7.4,Good,3.0,Bachelor,Average,9.0,No,77.9,3.6,5.8,1,0,0,3.464533277903827,7.78662156607602
S1160,23.0,Male,3.6,3.0,2.0,No,93.9,5.1,Fair,0.0,Master,Average,5.0,No,65.2,2.9,2.2,0,0,0,5.542043145202605,5.218402978827063
S1161,17.0,Other,4.3,3.4,0.8,No,73.8,6.6,Good,6.0,High School,Average,7.0,No,76.8,4.2,5.5,1,0,0,3.41104093088672,7.615737565699551
S1162,24.0,Female,3.4,3.0,0.1,No,77.3,6.8,Fair,5.0,Master,Average,7.0,No,83.8,3.8,5.2,0,0,0,3.377135349040052,7.562416117153035
S1163,20.0,Male,4.2,4.5,2.1,No,85.7,5.6,Poor,2.0,Master,Good,5.0,No,70.6,3.7,2.6,-1,1,0,5.232231262275971,5.809712678896827
S1164,18.0,Male,3.6,2.5,3.0,No,95.3,5.8,Poor,3.0,High School,Average,2.0,Yes,63.1,4.4,2.1,-1,0,0,6.044277607947554,5.002647199960386
S1165,17.0,Male,0.5,3.3,2.3,No,90.0,6.8,Fair,4.0,High School,Good,5.0,No,39.0,2.6,5.4,0,1,0,3.7685360129451744,7.609834866719753
S1166,24.0,Male,2.1,1.2,1.8,No,87.5,5.1,Fair,1.0,High School,Average,7.0,No,66.7,3.2,2.1,0,0,0,5.249939616892754,5.203775581032253
S1167,23.0,Male,3.3,2.0,1.2,Yes,85.8,6.9,Poor,0.0,High School,Good,7.0,No,72.2,5.8,3.4,-1,1,1,5.503440696244924,4.700554261496621
S1168,23.0,Male,1.7,3.3,0.6,No,89.0,5.4,Fair,5.0,Bachelor,Good,4.0,Yes,50.1,2.5,6.4,0,1,0,2.9661377135476545,7.731701877244666
S1169,22.0,Male,4.4,3.5,2.7,Yes,87.0,7.8,Fair,2.0,Bachelor,Good,1.0,No,62.4,4.7,5.2,0,1,1,5.552213050249009,5.929072996453189
S1170,24.0,Male,5.8,2.1,2.8,No,74.7,9.3,Fair,1.0,Bachelor,Good,6.0,No,96.6,2.9,5.8,0,1,0,3.6679477660270425,8.247217634245938
S1171,21.0,Female,5.3,2.4,0.1,No,85.5,5.5,Good,0.0,Bachelor,Good,3.0,Yes,85.8,3.1,2.2,1,1,0,4.1165643572976665,5.9014488059549395
S1172,19.0,Male,3.2,0.7,3.5,No,74.3,7.1,Good,5.0,High School,Good,5.0,No,68.3,2.7,7.1,1,1,0,2.382343909656461,8.37027358014247
S1173,20.0,Female,5.7,2.1,2.4,No,85.8,5.6,Fair,3.0,Master,Good,4.0,Yes,83.8,4.5,3.3,0,1,0,4.786039962965384,5.714506648185558
S1174,24.0,Male,3.7,3.6,3.3,Yes,80.2,7.7,Good,5.0,High School,Poor,2.0,No,69.3,5.4,5.5,1,-1,1,5.572398701464482,5.945744625037864
S1175,22.0,Other,3.0,3.2,0.3,No,100.0,5.0,Good,3.0,Master,Good,7.0,No,65.3,3.9,3.8,1,1,0,3.584859391342104,6.990130857280342
S1176,19.0,Male,2.6,3.1,0.3,No,84.6,7.1,Good,6.0,High School,Average,5.0,Yes,77.5,2.6,5.6,1,0,0,3.4310263274805295,8.166756921009513
S1177,19.0,Male,3.0,2.6,1.6,No,71.0,5.5,Fair,0.0,Master,Average,7.0,Yes,55.0,4.4,3.2,0,0,0,5.184351558914225,5.146165295232007
S1178,17.0,Other,2.9,2.5,2.4,Yes,83.7,6.3,Poor,5.0,,Good,9.0,No,65.2,4.4,4.4,-1,1,1,4.899812187074007,6.3734715726843385
S1179,19.0,Female,3.8,1.7,3.8,No,90.2,5.3,Good,2.0,High School,Average,4.0,No,58.1,5.9,4.3,1,0,0,4.638851784673995,5.090109218396132
S1180,21.0,Female,3.7,3.3,2.6,Yes,100.0,7.5,Fair,5.0,,Good,5.0,No,69.2,5.5,5.4,0,1,1,4.600947264853757,6.414079436455366
S1181,23.0,Male,3.5,3.0,1.5,Yes,79.1,5.5,Good,0.0,Bachelor,Average,9.0,No,67.4,4.3,5.2,1,0,1,4.291151988563597,6.15214689208832
S1182,22.0,Male,4.2,3.1,0.7,No,69.2,7.2,Good,1.0,Master,Poor,10.0,No,79.9,2.5,4.4,1,-1,0,4.1210902739829915,7.138249610595926
S1183,19.0,Female,5.3,1.9,3.2,No,93.2,6.1,Fair,1.0,High School,Average,4.0,Yes,85.7,4.5,2.1,0,0,0,5.883882912974771,5.2871306232481325
S1184,17.0,Female,4.9,0.0,0.7,No,71.2,6.4,Fair,5.0,Master,Poor,5.0,No,96.2,2.6,6.8,0,-1,0,3.778122980663686,7.510161868550111
S1185,21.0,Female,1.3,3.8,3.6,Yes,80.6,6.7,Fair,5.0,Bachelor,Good,5.0,No,40.4,5.1,3.3,0,1,1,5.089541980409819,5.662106735227796
S1186,18.0,Female,0.0,1.9,1.5,No,82.4,5.6,Fair,3.0,Bachelor,Average,8.0,No,55.2,2.1,5.8,0,0,0,3.6926837449465153,7.248292017455289
S1187,23.0,Male,4.9,1.5,3.5,No,84.3,6.8,Fair,0.0,Bachelor,Average,4.0,No,73.8,3.7,3.3,0,0,0,5.1565042339539575,5.681614466767308
S1188,23.0,Female,1.4,3.3,2.5,No,91.9,8.3,Fair,3.0,High School,Poor,4.0,Yes,46.5,1.7,4.7,0,-1,0,5.50178514120594,6.320367625257329
S1189,22.0,Male,3.2,2.0,1.6,No,78.2,5.6,Fair,2.0,High School,Average,7.0,Yes,60.5,1.9,5.0,0,0,0,4.261707786959288,6.407572765320873
S1190,23.0,Male,1.7,3.8,1.2,No,82.3,7.9,Poor,6.0,Master,Good,5.0,No,55.4,2.1,7.2,-1,1,0,3.595935745784887,8.313496383795835
S1191,19.0,Male,0.8,3.2,1.4,No,84.9,8.3,Good,1.0,Master,Average,6.0,No,45.1,2.6,5.4,1,0,0,3.6374611950343825,8.019700120540596
S1192,17.0,Female,4.3,3.3,2.3,No,86.5,5.5,Poor,4.0,Master,Good,6.0,No,69.4,4.2,3.9,-1,1,0,4.456061354692753,6.058771294763635
S1193,23.0,Male,4.6,0.9,1.9,No,86.0,4.8,Good,4.0,Master,Good,6.0,No,81.3,2.5,5.0,1,1,0,3.257135826099198,7.1384751119465735
S1194,23.0,Male,2.6,4.0,1.1,No,89.4,6.9,Good,0.0,High School,Good,10.0,No,66.6,3.2,5.2,1,1,0,3.2282609651024607,7.728159074746758
S1195,18.0,Female,0.0,2.8,1.6,No,93.4,5.8,Fair,0.0,Bachelor,Good,5.0,No,26.7,2.3,2.2,0,1,0,4.681576063147822,5.656065272241969
S1196,18.0,Male,2.7,2.1,1.9,No,88.9,8.7,Good,4.0,High School,Poor,5.0,No,64.5,1.6,5.6,1,-1,0,3.9299486291566548,7.69700336289947
S1197,20.0,Female,4.1,2.7,0.0,No,89.5,6.5,Fair,0.0,Master,Average,9.0,Yes,87.1,3.3,5.1,0,0,0,3.9955837013267863,7.016006522652008
S1198,21.0,Male,1.3,0.4,2.3,Yes,69.2,5.5,Good,1.0,High School,Good,8.0,Yes,42.2,3.5,4.0,1,1,1,4.008689860987061,6.57738093390097
S1199,19.0,Female,3.8,3.0,0.7,No,85.5,5.1,Fair,2.0,Bachelor,Good,4.0,No,61.6,2.6,2.6,0,1,0,4.913558654592263,5.7488547029454145
S1200,23.0,Female,3.5,1.3,0.5,No,89.8,7.8,Fair,2.0,Bachelor,Good,7.0,No,81.9,2.6,5.1,0,1,0,3.3768044880238683,7.785804601812813
S1201,24.0,Male,4.4,0.9,0.0,No,92.3,5.8,Fair,3.0,High School,Good,8.0,No,96.5,3.3,4.5,0,1,0,2.8353227736523414,7.0690505359247995
S1202,23.0,Male,3.7,0.7,0.0,No,78.1,6.6,Fair,1.0,,Average,9.0,No,85.1,3.2,3.3,0,0,0,4.001641088170917,6.406367192975656
S1203,17.0,Male,2.0,3.8,0.3,No,78.4,7.6,Fair,6.0,Master,Poor,5.0,No,58.5,3.3,5.2,0,-1,0,4.183069828838807,6.9927571338575065
S1204,20.0,Male,5.3,1.7,1.0,No,79.3,5.9,Fair,0.0,Bachelor,Good,3.0,Yes,78.4,2.5,3.2,0,1,0,4.748913299458683,5.997821312525842
S1205,21.0,Other,3.3,4.3,3.9,No,90.4,6.4,Fair,0.0,High School,Good,4.0,No,56.4,3.4,2.7,0,1,0,5.049563905412571,5.690252011398057
S1206,24.0,Male,3.5,1.9,1.2,No,95.3,6.5,Poor,6.0,Bachelor,Average,10.0,Yes,92.6,3.3,5.8,-1,0,0,3.442520113289418,7.426752365573411
S1207,20.0,Female,2.1,0.5,2.0,No,80.9,7.3,Poor,3.0,Bachelor,Good,6.0,Yes,62.3,2.3,7.1,-1,1,0,3.2466637274054717,8.001725979686475
S1208,22.0,Male,2.8,1.2,2.2,Yes,94.1,7.2,Fair,3.0,High School,Average,10.0,No,75.8,4.4,4.9,0,0,1,4.258209965131017,6.916689713025674
S1209,21.0,Female,2.2,4.0,1.9,No,86.2,6.2,Poor,0.0,High School,Average,5.0,Yes,47.1,6.3,1.0,-1,0,0,7.224046355241186,3.132926851786894
S1210,23.0,Female,3.2,2.3,1.7,Yes,83.8,6.6,Poor,0.0,Master,Good,9.0,No,66.3,4.9,4.3,-1,1,1,5.400276922354272,5.674047965274895
S1211,23.0,Female,6.1,1.8,0.5,No,82.9,6.1,Good,6.0,Bachelor,Good,3.0,Yes,98.3,4.8,5.6,1,1,0,2.7500967251896267,7.316860330157676
S1212,21.0,Male,1.4,2.7,3.4,No,92.5,4.7,Poor,1.0,Bachelor,Average,2.0,Yes,29.7,3.9,2.3,-1,0,0,5.86577938687232,4.428000095008957
S1213,23.0,Male,1.1,3.1,3.8,No,88.3,6.8,Good,6.0,Bachelor,Poor,6.0,No,45.5,3.3,5.9,1,-1,0,4.210005999628492,7.618734736568068
S1214,19.0,Male,5.7,3.8,0.0,No,100.0,8.8,Fair,3.0,,Average,7.0,No,100.0,3.4,5.2,0,0,0,3.981222155984318,7.857260332310883
S1215,21.0,Female,3.2,4.2,0.7,No,76.5,5.4,Good,6.0,High School,Good,5.0,Yes,67.5,4.2,5.2,1,1,0,2.910930222180898,7.161260268740062
S1216,20.0,Female,2.5,2.1,1.5,No,90.2,5.6,Fair,6.0,High School,Average,1.0,Yes,60.3,2.2,3.7,0,0,0,4.547292248445536,6.210766423966689
S1217,21.0,Other,5.1,0.9,0.7,No,79.7,5.5,Fair,6.0,High School,Good,3.0,No,87.0,3.2,5.6,0,1,0,2.9189929714056824,7.558760638590102
S1218,24.0,Male,2.6,2.0,2.4,No,76.3,7.4,Fair,1.0,Bachelor,Good,3.0,No,48.5,2.3,5.0,0,1,0,4.25384492968282,6.890070052789531
S1219,23.0,Female,6.2,2.8,1.0,No,84.9,7.0,Fair,5.0,Master,Good,4.0,No,100.0,4.2,3.6,0,1,0,4.059481143457359,6.728579816455741
S1220,19.0,Female,4.5,1.3,4.2,No,86.4,6.3,Fair,0.0,High School,Average,10.0,No,82.1,5.6,3.1,0,0,0,5.35396521445792,5.248474391111551
S1221,19.0,Male,2.8,1.4,3.1,No,100.0,5.4,Poor,4.0,High School,Good,6.0,Yes,63.7,1.6,5.1,-1,1,0,4.142707438378675,6.410116617959488
S1222,22.0,Male,6.7,2.9,2.0,No,83.2,6.6,Good,6.0,Bachelor,Average,5.0,No,100.0,5.2,4.1,1,0,0,4.330676353850118,6.297900406688219
S1223,20.0,Female,2.6,2.4,2.9,No,73.7,4.6,Fair,4.0,Master,Average,1.0,No,41.9,2.1,3.1,0,0,0,5.543447815648625,5.574987984757258
S1224,18.0,Female,4.6,2.5,3.0,No,87.7,6.7,Fair,5.0,Bachelor,Poor,6.0,No,72.7,3.5,3.3,0,-1,0,5.114985907473987,6.2318257480592845
S1225,18.0,Female,3.9,1.6,1.2,No,64.3,7.5,Good,0.0,Master,Average,9.0,Yes,74.3,3.7,4.6,1,0,0,3.6068834894145194,6.840770846691125
S1226,21.0,Male,5.5,2.2,0.9,Yes,84.1,5.0,Fair,3.0,Bachelor,Good,1.0,No,88.7,5.6,2.2,0,1,1,5.8098602796127095,4.248812718532435
S1227,22.0,Female,5.8,1.4,1.9,No,85.2,4.7,Good,4.0,Bachelor,Average,8.0,Yes,96.6,3.3,3.7,1,0,0,3.881869511833184,6.7167408302219975
S1228,17.0,Male,3.5,3.6,2.7,No,92.9,8.4,Fair,3.0,High School,Average,8.0,Yes,72.6,2.8,6.0,0,0,0,3.98464536077893,8.041875791165909
S1229,21.0,Male,2.4,3.7,2.0,No,94.7,5.8,Good,4.0,High School,Good,3.0,Yes,52.4,3.9,4.8,1,1,0,3.542906609898361,7.293110306313002
S1230,22.0,Male,4.2,0.3,0.1,No,80.0,7.9,Poor,3.0,High School,Poor,9.0,Yes,100.0,1.6,4.6,-1,-1,0,4.259947833096147,6.4077038541939695
S1231,20.0,Female,2.5,1.4,0.9,No,83.5,6.3,Good,6.0,Bachelor,Good,8.0,No,73.1,2.5,7.2,1,1,0,1.5656835508632456,8.885491096246406
S1232,20.0,Female,6.5,0.7,1.7,No,77.3,6.3,Good,4.0,Master,Average,3.0,No,100.0,3.9,5.1,1,0,0,3.892206203345656,7.186609167368264
S1233,20.0,Female,3.7,1.7,1.7,No,73.7,7.0,Fair,3.0,Master,Poor,10.0,Yes,80.8,2.4,5.2,0,-1,0,4.310641737028862,6.798578768474428
S1234,20.0,Male,3.0,2.4,4.0,No,88.1,5.4,Poor,5.0,High School,Good,5.0,No,62.9,5.4,2.0,-1,1,0,5.464592506446883,4.694175786478573
S1235,20.0,Female,3.8,0.8,0.3,No,72.3,6.7,Fair,1.0,High School,Poor,3.0,No,71.5,3.0,2.5,0,-1,0,5.54121034602342,5.091455155721562
S1236,22.0,Male,1.5,1.4,2.4,No,80.9,6.0,Good,3.0,High School,Good,5.0,No,46.2,1.0,5.6,1,1,0,3.218176739449575,7.041742701208763
S1237,22.0,Female,2.0,1.3,3.4,Yes,75.0,4.9,Fair,1.0,High School,Average,9.0,No,53.8,4.5,2.3,0,0,1,5.795603967115003,4.783224875343594
S1238,19.0,Male,5.3,2.7,4.3,No,90.5,6.9,Fair,1.0,Bachelor,Poor,4.0,Yes,74.2,3.9,3.0,0,-1,0,6.33886170461293,5.320510748825271
S1239,24.0,Male,2.5,2.6,1.4,No,100.0,6.2,Poor,0.0,Master,Poor,6.0,No,52.5,3.5,1.8,-1,-1,0,6.202745609978514,5.056550206076365
S1240,18.0,Male,1.9,1.6,2.3,No,72.0,6.3,Fair,6.0,Master,Poor,3.0,No,51.2,1.8,4.7,0,-1,0,4.990454959555832,6.451892021445427
S1241,23.0,Male,4.3,2.7,2.4,Yes,66.5,5.0,Fair,5.0,Bachelor,Poor,3.0,No,60.6,5.4,2.5,0,-1,1,6.891494031406582,3.6753264814245927
S1242,20.0,Female,5.3,1.8,2.0,No,83.8,8.4,Good,1.0,Bachelor,Good,5.0,No,91.5,3.8,5.1,1,1,0,3.658259039211903,7.910876959252532
S1243,17.0,Female,4.6,2.2,1.7,No,85.2,7.6,Fair,2.0,Bachelor,Average,8.0,No,87.3,4.0,5.2,0,0,0,3.9458707312925956,7.1646534375231
S1244,23.0,Male,5.0,4.5,2.3,No,87.2,7.7,Good,6.0,High School,Average,8.0,No,98.0,3.3,6.5,1,0,0,2.9599323174812326,8.238666509548523
S1245,22.0,Female,2.4,4.1,0.0,No,80.5,6.1,Fair,1.0,Bachelor,Average,3.0,Yes,47.9,2.7,4.5,0,0,0,4.871095871501247,6.472221012769768
S1246,17.0,Male,1.4,0.9,2.6,Yes,83.0,4.4,Poor,3.0,Bachelor,Good,8.0,No,51.0,3.6,4.5,-1,1,1,4.6979419763842,6.088656779292685
S1247,17.0,Female,5.8,3.5,1.9,No,88.7,8.8,Fair,1.0,Bachelor,Good,8.0,Yes,90.0,3.5,5.9,0,1,0,3.7345745339107794,7.772246449536707
S1248,17.0,Female,3.0,3.5,1.6,No,95.4,6.4,Fair,3.0,High School,Good,3.0,No,54.1,4.7,4.0,0,1,0,4.159700233792877,6.137358720279009
S1249,19.0,Female,3.1,1.1,4.1,No,65.4,5.6,Good,3.0,High School,Good,10.0,Yes,58.4,3.6,5.0,1,1,0,3.0051490054879944,7.331169722635741
S1250,22.0,Male,5.5,3.5,1.1,Yes,81.3,7.0,Good,2.0,High School,Average,10.0,No,100.0,4.6,5.5,1,0,1,4.1521002188032705,7.002310343160505
S1251,17.0,Female,4.3,4.3,1.4,No,87.1,7.9,Fair,1.0,Master,Average,2.0,No,65.2,4.4,3.8,0,0,0,5.114101280929719,6.1708951222613875
S1252,20.0,Female,4.2,1.2,4.0,No,75.8,6.5,Fair,1.0,High School,Good,10.0,No,85.3,5.2,4.7,0,1,0,3.937430535251787,6.351966058553434
S1253,21.0,Male,6.7,1.4,0.9,No,100.0,8.0,Fair,4.0,Bachelor,Good,2.0,No,93.8,4.5,5.4,0,1,0,3.966789793278581,7.284417211585079
S1254,17.0,Male,2.5,3.7,1.2,Yes,78.6,7.8,Good,6.0,Bachelor,Average,9.0,No,78.8,3.1,7.4,1,0,1,3.1819758338535875,8.429560403693067
S1255,19.0,Female,4.9,2.8,1.6,No,84.6,5.2,Good,4.0,High School,Average,7.0,No,85.0,3.7,4.8,1,0,0,3.5799001560209494,7.408365430996436
S1256,23.0,Female,3.6,3.2,2.7,No,90.6,5.7,Good,0.0,Bachelor,Good,6.0,No,64.5,4.8,4.4,1,1,0,4.325545896599468,6.69089501899382
S1257,22.0,Female,3.9,2.9,2.0,No,79.1,7.6,Fair,3.0,Master,Good,7.0,No,71.0,2.7,5.7,0,1,0,3.3702420593528255,7.783646004875923
S1258,24.0,Female,5.8,3.0,0.4,No,66.5,3.2,Fair,2.0,High School,Average,8.0,No,90.8,5.0,1.8,0,0,0,5.137279919087372,4.410299034869604
S1259,19.0,Female,4.3,0.9,1.2,No,80.7,6.3,Fair,4.0,Master,Good,1.0,No,72.6,3.6,4.2,0,1,0,3.9528184372496336,6.832777019212336
S1260,17.0,Male,4.3,3.8,1.1,No,95.3,4.8,Fair,1.0,High School,Average,8.0,No,70.9,3.4,3.8,0,0,0,4.735690158091928,6.341883608138217
S1261,22.0,Male,5.1,3.9,1.7,Yes,81.6,5.9,Fair,0.0,,Poor,3.0,Yes,65.1,5.8,1.2,0,-1,1,7.837609119142367,2.9964453090710115
S1262,21.0,Male,3.0,2.2,2.3,No,76.5,6.1,Poor,2.0,Master,Average,3.0,No,49.1,1.0,3.2,-1,0,0,5.86841884766387,4.913643122056126
S1263,17.0,Female,2.2,2.4,2.3,Yes,94.3,6.1,Poor,5.0,Bachelor,Average,6.0,No,62.7,3.5,4.3,-1,0,1,5.4114306185264835,6.485260548230109
S1264,19.0,Male,1.9,0.7,0.0,No,81.7,5.8,Good,1.0,Master,Poor,4.0,No,51.5,1.6,4.7,1,-1,0,4.190027458191851,6.283131595889969
S1265,18.0,Female,0.6,3.1,3.0,No,79.9,5.2,Good,1.0,Bachelor,Good,4.0,No,18.4,1.7,3.6,1,1,0,4.064732327210098,5.890833683477675
S1266,20.0,Female,6.6,3.2,2.1,No,86.5,9.3,Fair,5.0,Master,Average,4.0,Yes,100.0,5.5,4.2,0,0,0,4.96870992173604,6.45261303951465
S1267,24.0,Female,1.8,2.4,3.3,Yes,92.7,8.7,Fair,3.0,Bachelor,Good,10.0,No,53.3,2.7,5.6,0,1,1,4.108692837122655,8.074205428385879
S1268,23.0,Male,3.2,3.8,2.3,No,100.0,5.1,Fair,3.0,Bachelor,Poor,9.0,No,76.1,3.5,2.9,0,-1,0,5.369528645460288,5.636963933289702
S1269,19.0,Female,3.1,2.1,3.0,No,93.3,8.4,Good,4.0,Bachelor,Average,8.0,No,85.6,2.9,5.7,1,0,0,3.326492224709183,8.502815700862387
S1270,22.0,Male,4.0,3.2,2.3,Yes,96.6,6.0,Good,4.0,High School,Good,3.0,Yes,63.0,6.5,3.2,1,1,1,5.892738325772897,4.757820138358611
S1271,24.0,Female,4.7,1.3,3.3,Yes,79.9,6.7,Good,1.0,Master,Good,1.0,No,73.6,3.9,3.1,1,1,1,5.619648996899333,5.867785848748886
S1272,24.0,Male,4.8,2.5,2.4,Yes,74.7,6.4,Good,6.0,High School,Good,1.0,No,76.2,6.3,4.5,1,1,1,5.281369513919127,5.32773085040383
S1273,24.0,Male,2.6,2.3,1.7,No,85.6,5.7,Fair,1.0,Bachelor,Good,1.0,Yes,45.5,2.9,3.8,0,1,0,4.324020581351205,6.379229102635005
S1274,17.0,Female,3.2,2.8,4.3,No,86.1,7.7,Fair,4.0,High School,Average,4.0,Yes,58.6,2.7,5.7,0,0,0,4.473763801335357,7.331662140065889
S1275,20.0,Male,3.9,2.1,2.8,No,74.2,6.7,Fair,5.0,Bachelor,Average,6.0,No,77.8,3.8,4.3,0,0,0,4.659954457327283,6.629669373006453
S1276,17.0,Male,3.1,2.3,2.4,Yes,83.2,5.9,Fair,4.0,High School,Good,4.0,Yes,61.5,4.9,3.3,0,1,1,5.229140644953663,5.386207705137669
S1277,22.0,Female,5.9,3.5,0.4,No,89.0,4.9,Good,1.0,,Good,3.0,No,71.4,4.0,4.9,1,1,0,3.8749362595597314,6.210739247601942
S1278,17.0,Female,4.2,2.0,0.4,No,88.6,5.4,Fair,2.0,Master,Good,8.0,Yes,93.9,3.3,3.0,0,1,0,4.148989956024277,6.306006590324154
S1279,18.0,Female,4.6,0.6,2.1,No,90.0,4.5,Poor,1.0,High School,Good,8.0,No,85.9,3.2,3.7,-1,1,0,4.410462390679876,5.978012657229741
S1280,20.0,Female,4.5,4.6,2.0,No,87.9,6.5,Fair,2.0,Bachelor,Good,6.0,No,73.8,4.4,3.3,0,1,0,4.803992862124129,6.447038403498413
S1281,20.0,Female,5.3,4.2,1.1,Yes,79.9,5.1,Good,2.0,High School,Average,9.0,No,83.3,6.6,4.1,1,0,1,5.891190461584087,4.054194742292898
S1282,22.0,Male,3.8,0.9,2.0,Yes,79.9,6.2,Fair,1.0,,Good,10.0,No,79.7,5.7,4.9,0,1,1,4.874599164798476,5.674462220603699
S1283,23.0,Male,1.6,3.3,3.5,Yes,73.0,8.1,Good,6.0,High School,Good,1.0,No,47.1,3.2,6.0,1,1,1,3.6910818371753353,7.435356421527292
S1284,18.0,Male,4.1,1.9,2.6,No,100.0,7.9,Fair,6.0,Bachelor,Good,8.0,No,91.9,4.9,7.0,0,1,0,2.4052508994993103,8.26607000891998
S1285,19.0,Female,2.5,2.8,0.5,Yes,85.1,6.5,Poor,0.0,,Poor,6.0,Yes,60.6,2.6,5.5,-1,-1,1,5.844364595682502,6.43469456963878
S1286,17.0,Female,2.7,2.9,1.7,No,82.8,6.4,Fair,4.0,Master,Average,1.0,No,46.6,2.9,2.6,0,0,0,5.393356083476647,5.421464526253702
S1287,21.0,Male,4.4,2.2,0.9,No,75.7,8.8,Good,6.0,High School,Poor,4.0,Yes,84.2,3.3,7.1,1,-1,0,3.5096427328169177,8.36244180005774
S1288,17.0,Male,5.4,1.6,1.4,No,100.0,7.1,Fair,3.0,High School,Average,5.0,No,95.5,3.7,5.3,0,0,0,4.162896414277037,6.9638973019130646
S1289,24.0,Female,3.5,1.7,1.3,No,74.3,6.1,Good,1.0,High School,Good,7.0,Yes,73.5,2.5,3.7,1,1,0,3.1864298728382945,6.847413272809578
S1290,17.0,Male,4.0,1.4,1.3,No,80.7,4.8,Fair,2.0,,Poor,8.0,No,75.9,3.2,3.6,0,-1,0,5.082039876554646,5.995987363643156
S1291,19.0,Female,6.1,1.5,0.4,No,89.2,7.0,Poor,1.0,Bachelor,Average,9.0,No,100.0,3.2,4.0,-1,0,0,4.831479206831167,6.219815273135842
S1292,17.0,Female,3.9,2.4,1.7,Yes,91.0,7.5,Good,4.0,Master,Average,6.0,Yes,74.2,4.1,5.9,1,0,1,4.142152387106976,7.668359085171721
S1293,18.0,Female,7.4,1.6,1.2,No,94.6,5.7,Fair,5.0,Bachelor,Good,10.0,Yes,100.0,5.2,5.3,0,1,0,2.6704771851046587,7.336757163256488
S1294,18.0,Male,4.3,3.3,0.0,No,100.0,6.8,Fair,6.0,High School,Average,9.0,No,94.9,3.6,6.6,0,0,0,3.2811365811935693,8.470316469047326
S1295,20.0,Female,0.9,4.3,4.1,No,90.1,6.1,Good,6.0,High School,Average,4.0,No,27.6,2.7,4.6,1,0,0,4.021924294183719,7.068238025980266
S1296,22.0,Female,4.6,1.8,3.0,No,74.4,6.3,Fair,6.0,High School,Average,8.0,No,86.2,4.4,7.0,0,0,0,3.433626444288754,7.346527576184237
S1297,23.0,Female,4.1,2.8,1.4,No,82.4,3.5,Good,2.0,Master,Average,3.0,No,60.1,4.3,2.3,1,0,0,5.086330568810357,5.297574449518456
S1298,21.0,Female,5.4,3.1,1.8,No,88.1,6.2,Poor,3.0,High School,Average,4.0,Yes,91.3,4.9,4.1,-1,0,0,5.2022846911106315,5.489982060956607
S1299,24.0,Female,4.5,3.1,0.5,No,100.0,7.7,Fair,3.0,Bachelor,Average,10.0,No,93.8,3.8,6.0,0,0,0,3.5642765497435875,7.831348003836027
S1300,17.0,Female,3.3,2.6,3.7,No,71.0,5.7,Poor,6.0,High School,Good,4.0,Yes,61.6,3.0,5.4,-1,1,0,4.389258910180299,7.012000221606187
S1301,17.0,Male,1.7,3.4,3.9,Yes,97.0,6.6,Good,3.0,High School,Average,6.0,No,41.7,4.2,4.7,1,0,1,4.480532029216658,6.519617996807799
S1302,19.0,Female,3.2,3.1,2.0,No,86.8,5.6,Fair,5.0,High School,Poor,9.0,No,74.5,4.1,5.6,0,-1,0,4.26172719486899,6.648436559335925
S1303,22.0,Female,2.2,1.0,2.9,No,93.4,6.9,Good,6.0,,Good,6.0,No,63.7,2.9,5.6,1,1,0,2.294312702142551,8.26712799232238
S1304,18.0,Male,2.6,3.5,2.0,No,84.0,6.2,Good,0.0,Bachelor,Average,1.0,No,39.6,3.2,3.7,1,0,0,4.871695983598864,5.96916223227592
S1305,21.0,Female,4.4,3.6,0.3,No,76.6,5.4,Fair,2.0,High School,Good,5.0,Yes,87.5,3.9,2.9,0,1,0,4.307870375263551,6.1170212113826725
S1306,20.0,Female,6.0,1.6,1.3,No,92.5,8.1,Fair,5.0,Bachelor,Average,9.0,No,100.0,4.5,5.9,0,0,0,3.8148039917317647,7.889106831795815
S1307,18.0,Female,4.1,2.5,1.9,Yes,91.5,7.6,Fair,2.0,,Good,5.0,No,75.4,4.3,3.6,0,1,1,5.151177422377286,6.5169294401448346
